id;CityName;Latitude;Longitude;CountryCode;Population
10114321;East Toowoomba;-27.57086;151.97422;AU;5965
10114328;South Toowoomba;-27.57101;151.9465;AU;5560
10114336;East Tamworth;-31.08548;150.93721;AU;5273
10114337;North Tamworth;-31.07862;150.92219;AU;5276
10114338;South Tamworth;-31.11;150.92254;AU;6627
10116056;East Albury;-36.08144;146.92991;AU;5942
10116099;North Albury;-36.05745;146.92995;AU;5913
11073472;Marangaroo;-31.82711;115.83843;AU;10476
11523810;Melbourne City Centre;-37.81501;144.96657;AU;60057
11523824;Perth city centre;-31.95289;115.85152;AU;14493
11523825;Adelaide city centre;-34.92873;138.60334;AU;19820
11523841;Geelong city centre;-38.14996;144.36176;AU;5881
11523845;Bathurst city centre;-33.41816;149.57621;AU;6949
11523846;Bendigo city centre;-36.75698;144.27957;AU;5808
11523847;Wollongong city centre;-34.4279;150.89268;AU;19108
11523848;Mandurah city centre;-32.52644;115.73361;AU;7784
11523849;Yeppoon city centre;-23.1295;150.73639;AU;6436
11523850;Rockingham city centre;-32.28407;115.7354;AU;14028
11694935;Coomera;-27.84333;153.33901;AU;13165
11694936;West Wodonga;-36.12346;146.85193;AU;14281
11695435;Kalamunda;-31.97372;116.05845;AU;6744
11695439;Strathmore;-37.73563;144.92065;AU;8227
11695440;West Busselton;-33.65792;115.32293;AU;8072
11703914;Cairns City;-16.92069;145.77358;AU;6839
11704253;South Bunbury;-33.3491;115.63359;AU;8071
11704254;Tweed Heads South;-28.19517;153.53964;AU;8210
11704255;Cairns North;-16.90406;145.75703;AU;7340
11704256;Burpengary East;-27.14447;152.99968;AU;6398
11704257;Pottsville;-28.3874;153.55857;AU;6692
11704259;Manly Vale;-33.78457;151.262;AU;6057
11704261;Killarney Vale;-33.36319;151.45799;AU;7103
11704264;Bundaberg North;-24.84914;152.34638;AU;5447
11704265;Jordan Springs;-33.72138;150.72873;AU;5111
11704267;North Nowra;-34.85822;150.57479;AU;5610
11704298;Bennett Springs;-31.85941;115.94512;AU;5246
11978587;South Granville;-33.85864;151.01066;AU;5484
11978598;Holland Park;-27.51704;153.06744;AU;7983
12069926;Ocean Grove;-38.25772;144.51919;AU;13523
3577072;Tanki Leendert;12.53914;-70.02004;AW;21500
3577089;San Nicolas;12.43624;-69.90713;AW;15200
3577102;Santa Cruz;12.50953;-69.98094;AW;12900
3577107;Savaneta;12.45026;-69.93811;AW;11500
3577150;Paradera;12.5351;-70.00688;AW;12000
3577154;Oranjestad;12.52398;-70.02703;AW;29998
3041732;Mariehamn;60.09726;19.93481;AX;10682
146858;Sharur City;39.55298;44.97993;AZ;7100
146862;Prishibinskoye;39.11998;48.59383;AZ;13340
146901;Zangilan;39.08371;46.65988;AZ;7483
146958;Yaycı;38.94052;45.73244;AZ;8500
146961;Yardımlı;38.90771;48.24052;AZ;4004
146969;Novyy Karanlug;39.79496;47.1117;AZ;5079
146970;Xankandi;39.8177;46.7528;AZ;53100
147059;Əhmədbəyli;39.88074;48.39158;AZ;17242
147105;Shushi;39.76006;46.74989;AZ;18662
147271;Salyan;39.59621;48.98479;AZ;36555
147288;Saatlı;39.93214;48.36892;AZ;87000
147305;Qubadlı;39.34441;46.58183;AZ;6890
147368;Ordubad;38.90961;46.02274;AZ;9781
147425;Neftçala;39.3768;49.247;AZ;18661
147429;Nakhchivan;39.20889;45.41222;AZ;64754
147504;Mincivan;39.03023;46.72329;AZ;6353
147552;Masally;39.03532;48.6654;AZ;9604
147611;Lerik;38.77388;48.41497;AZ;7094
147622;Lankaran;38.75428;48.85062;AZ;240300
147625;Laçın;39.59881;46.55045;AZ;2300
147774;Xocalı;39.91297;46.79028;AZ;5810
147982;Imishli;39.87095;48.05995;AZ;34178
148106;Fizuli;39.60094;47.14529;AZ;26765
148141;Jebrail;39.39917;47.02835;AZ;8396
148177;Dünyamalılar;39.77278;47.75889;AZ;5968
148251;Culfa;38.95397;45.62961;AZ;10820
148290;Jalilabad;39.20963;48.49186;AZ;36259
148291;Cahri;39.34837;45.41557;AZ;8200
148323;Boradigah;38.93013;48.7092;AZ;5904
148340;Pushkino;39.45833;48.545;AZ;18182
148354;Beylagan;39.77556;47.61861;AZ;15599
148375;Severo-Vostotchnyi Bank;39.41117;49.24792;AZ;7075
148445;Astara;38.45598;48.87498;AZ;15190
148565;Şirvan;39.93778;48.929;AZ;70220
148619;Ağdam;39.99096;46.92736;AZ;39451
393927;Avşar;39.97389;47.42389;AZ;5600
584562;Zyrya;40.36613;50.29198;AZ;10099
584586;Zardob;40.2184;47.71214;AZ;10612
584596;Zaqatala;41.6316;46.64479;AZ;18277
584614;Zabrat;40.47746;49.94174;AZ;21396
584649;Yevlakh;40.61832;47.15014;AZ;127400
584715;Xudat;41.63052;48.68161;AZ;13625
584716;Yelenendorf;40.58584;46.3189;AZ;17816
584717;Xaçmaz;41.46426;48.80565;AZ;37175
584791;Ujar;40.51902;47.65423;AZ;15741
584792;Türkan;40.3646;50.22075;AZ;9699
584821;Tovuz;40.99249;45.62838;AZ;12626
584871;Terter;40.34201;46.93161;AZ;18185
584923;Sumqayıt;40.58972;49.66861;AZ;265150
584954;Kyzyl-Burun;41.07811;49.11564;AZ;3
585103;Qaraçuxur;40.39667;49.97361;AZ;72989
585145;Saray;40.53299;49.71681;AZ;10173
585152;Shamkhor;40.82975;46.0178;AZ;35421
585156;Shamakhi;40.63141;48.64137;AZ;29403
585170;Sheki;41.19194;47.17056;AZ;63000
585177;Samux;40.76485;46.40868;AZ;6013
585184;Sabunçu;40.4425;49.94806;AZ;20996
585187;Sabirabad;40.00869;48.47701;AZ;28075
585220;Qusar;41.4275;48.4302;AZ;16022
585221;Quba;41.36108;48.51341;AZ;22405
585223;Qobustan;40.08238;49.41205;AZ;13398
585225;Hacıqabul;40.03874;48.94286;AZ;23102
585226;Qazax;41.09246;45.36561;AZ;18903
585227;Qax;41.41826;46.92043;AZ;11992
585231;Qutqashen;40.98247;47.84909;AZ;11867
585333;Oğuz;41.07128;47.46528;AZ;6600
585379;Hacı Zeynalabdin;40.62333;49.55861;AZ;19019
585388;Nardaran;40.55611;50.00556;AZ;7700
585400;Naftalan;40.50821;46.8203;AZ;7045
585514;Mingelchaur;40.76395;47.05953;AZ;95453
585557;Maştağa;40.52983;50.00616;AZ;40092
585568;Mardakan;40.49182;50.14292;AZ;15267
585570;Qobustan;40.5336;48.92819;AZ;3754
585630;Lökbatan;40.3256;49.73376;AZ;30694
585666;Qızılhacılı;40.57723;46.85776;AZ;6330
585763;Kyurdarmir;40.34257;48.15649;AZ;19088
585838;Qobu;40.40472;49.71306;AZ;7377
585909;Khyzy;40.90847;49.07481;AZ;1024
585915;Khirdalan;40.44808;49.75502;AZ;37949
585940;Khodzhi-Gasan;40.41293;49.76904;AZ;5089
586135;Qarayeri;40.78674;46.31365;AZ;5565
586268;Kerbakhiar;40.10984;46.04446;AZ;8400
586318;İsmayıllı;40.78485;48.15141;AZ;13610
586340;Yeni Suraxanı;40.43026;50.03598;AZ;16127
586427;Geoktschai;40.65055;47.74219;AZ;35348
586429;Hövsan;40.37444;50.08528;AZ;36293
586430;Goranboy;40.61028;46.78972;AZ;7333
586523;Ganja;40.68278;46.36056;AZ;313300
586573;Kyadabek;40.57055;45.81229;AZ;8657
586631;Corat;40.57176;49.70509;AZ;8624
586652;Ceyranbatan;40.54194;49.66073;AZ;5684
586692;Dzagam;40.9033;45.88564;AZ;7442
586763;Divichibazar;41.20117;48.98712;AZ;23248
586765;Yukhary-Dashkesan;40.52393;46.08186;AZ;9900
586845;Çinarlı;41.46965;46.91582;AZ;6508
586925;Buzovna;40.51903;50.11438;AZ;24795
586967;Binagadi;40.46602;49.82783;AZ;14012
586968;Biny Selo;40.45076;50.08686;AZ;24596
586971;Bilajer;40.56441;50.04002;AZ;8983
587057;Barda;40.37577;47.12619;AZ;37372
587070;Belokany;41.72626;46.40478;AZ;9182
587071;Balakhani;40.46344;49.91893;AZ;10863
587078;Bilajari;40.4444;49.80566;AZ;42194
587084;Baku;40.37767;49.89201;AZ;1116513
587207;Pirallahı;40.47013;50.32476;AZ;13435
587261;Amirdzhan;40.42639;49.98361;AZ;26798
587319;Aliabad;41.4829;46.63483;AZ;9103
587361;Aghsu;40.57028;48.40087;AZ;17209
587362;Aghstafa;41.11889;45.45389;AZ;12542
587378;Ağdaş;40.64699;47.4738;AZ;23528
587379;Martakert;40.21127;46.82135;AZ;10167
587384;Agdzhabedy;40.05015;47.45937;AZ;34989
824003;Bakıxanov;40.41894;49.96693;AZ;66686
824050;Aran;40.62528;46.97556;AZ;6724
863732;Ramana;40.44222;49.98056;AZ;8855
863761;Badamdar;40.34024;49.8045;AZ;11398
3186246;Zvornik;44.38605;19.10247;BA;8026
3186423;Živinice;44.44929;18.64978;BA;13641
3186567;Žepče;44.42667;18.03778;BA;8502
3186573;Zenica;44.20169;17.90397;BA;164423
3186588;Željezno Polje;44.39875;17.94103;BA;5783
3186717;Zavidovići;44.44583;18.14972;BA;14380
3187162;Vrnograč;45.16369;15.95444;BA;6860
3187464;Vogošća;43.90225;18.34438;BA;8180
3187590;Vitez;44.15424;17.79009;BA;8140
3187609;Visoko;43.98889;18.17806;BA;17890
3187681;Višegrad;43.7826;19.29256;BA;6087
3188199;Velika Obarska;44.80461;19.16183;BA;5142
3188225;Velika Kladuša;45.18497;15.80579;BA;19330
3188357;Varoška Rijeka;45.08936;16.01906;BA;6573
3188366;Vareš;44.16444;18.32833;BA;7193
3188582;Tuzla;44.53842;18.66709;BA;142486
3188691;Tržačka Raštela;44.97597;15.78489;BA;6617
3188817;Trn;44.85829;17.23583;BA;7553
3188893;Trebinje;42.71197;18.34362;BA;33178
3188924;Travnik;44.22637;17.66583;BA;31127
3189046;Tojšići;44.50133;18.78523;BA;6587
3189143;Teslić;44.60639;17.85972;BA;6405
3189146;Tešanj;44.61191;17.98552;BA;7550
3189602;Šturlić;45.06389;15.77806;BA;5014
3189823;Stolac;43.084;17.95995;BA;7733
3189884;Stijena;44.9363;16.02224;BA;10844
3190158;Srebrenik;44.70819;18.48834;BA;6723
3190172;Srbac;45.0973;17.52331;BA;7380
3190385;Sokolac;43.93817;18.80079;BA;8842
3190733;Kneževo;44.49071;17.38161;BA;6866
3190837;Šipovo;44.28237;17.08597;BA;10738
3191156;Šekovići;44.29896;18.85532;BA;6315
3191281;Sarajevo;43.84864;18.35644;BA;696731
3191297;Sanski Most;44.7667;16.667;BA;13551
3191302;Sanica;44.61354;16.64062;BA;5666
3191589;Rodoč;43.31453;17.8029;BA;5159
3192236;Novi Travnik;44.17133;17.65816;BA;10006
3192279;Prozor;43.82222;17.60917;BA;10349
3192327;Prnjavor;44.87021;17.66256;BA;7099
3192409;Prijedor;44.97991;16.71401;BA;36347
3192653;Potoci;43.40953;17.87855;BA;8312
3192878;Podzvizd;45.17417;15.87361;BA;6665
3193008;Podhum;43.72295;16.99887;BA;5801
3193542;Pećigrad;45.05444;15.89694;BA;6514
3193692;Pale;43.81664;18.56949;BA;7458
3193776;Otoka;44.96;16.17917;BA;6595
3193821;Ostrožac;44.90866;15.94045;BA;5456
3194061;Orahovica Donja;44.65345;18.36951;BA;5612
3194120;Omarska;44.8917;16.89814;BA;6466
3194199;Odžak;45.02461;18.32107;BA;11621
3194510;Nevesinje;43.25861;18.11333;BA;7313
3194724;Mrkonjić Grad;44.41729;17.08288;BA;14737
3194828;Mostar;43.34333;17.80806;BA;104518
3195066;Mionica;44.86646;18.46603;BA;8701
3195128;Milići;44.17016;19.09195;BA;8210
3195839;Mala Kladuša;45.13443;15.85217;BA;6033
3195930;Mahala;44.01194;18.25528;BA;5062
3195946;Maglaj;44.54771;18.10003;BA;7399
3196324;Ljubuški;43.19694;17.545;BA;9987
3196410;Livno;43.82695;17.00746;BA;11748
3196428;Široki Brijeg;43.3829;17.59416;BA;9370
3196792;Laktaši;44.90857;17.30135;BA;6464
3197532;Kotor Varoš;44.61831;17.37204;BA;5068
3198050;Ključ;44.53251;16.77682;BA;7245
3198126;Kladanj;44.22669;18.69274;BA;6783
3198138;Kiseljak;43.94295;18.08132;BA;8475
3198462;Kalenderovci Donji;44.94673;17.83785;BA;5890
3198490;Kakanj;44.13311;18.12292;BA;12406
3198895;Janja;44.66554;19.24691;BA;5544
3198934;Jajce;44.34203;17.27059;BA;9763
3199142;Ilijaš;43.95128;18.27128;BA;5855
3199438;Hadžići;43.82222;18.20667;BA;7173
3199525;Gromiljak;43.96668;18.05504;BA;6457
3199744;Gradačac;44.87851;18.42764;BA;15659
3199779;Gračanica;44.70307;18.3101;BA;15758
3199862;Gostovići;44.41124;18.17029;BA;5802
3199904;Gornji Vakuf;43.93806;17.58833;BA;7014
3200396;Goražde;43.66795;18.97564;BA;17650
3200829;Fojnica;43.95952;17.90288;BA;8244
3200837;Foča;43.50646;18.77854;BA;14615
3200930;Tomislavgrad;43.71849;17.22515;BA;7737
3201376;Donji Vakuf;44.14361;17.4;BA;7955
3201662;Donja Mahala;45.04327;18.66996;BA;5565
3201984;Doboj;44.73179;18.08698;BA;27235
3202014;Divičani;44.36682;17.32678;BA;7251
3202081;Derventa;44.97839;17.90779;BA;9773
3202564;Čitluk;43.22861;17.70083;BA;5718
3202822;Cazin;44.96694;15.94306;BA;21741
3202873;Čapljina;43.12139;17.68444;BA;7923
3202935;Bužim;45.05361;16.03254;BA;7229
3203099;Bugojno;44.05722;17.45083;BA;41378
3203521;Brčko;44.86995;18.81012;BA;38968
3203644;Bosansko Grahovo;44.17944;16.36389;BA;5643
3203647;Novi Grad;45.04643;16.37782;BA;8920
3203651;Brod;45.13747;17.98722;BA;9249
3203653;Bosanska Krupa;44.8825;16.15139;BA;15193
3203656;Gradiška;45.14484;17.25453;BA;13346
3203657;Kozarska Dubica;45.17667;16.80944;BA;9959
3203950;Blatnica;44.48677;17.82278;BA;5676
3204161;Bileća;42.87645;18.42967;BA;13257
3204186;Bijeljina;44.75874;19.21437;BA;37692
3204222;Bihać;44.81694;15.87083;BA;75641
3204520;Banovići;44.40596;18.52648;BA;7211
3204541;Banja Luka;44.77842;17.19386;BA;221106
3210439;Jelah;44.654;17.95897;BA;5291
3247554;Čelinac;44.72453;17.32431;BA;6670
3253010;Tešanjka;44.67228;18.01109;BA;5666
3257948;Kovači;44.44874;18.20521;BA;6410
3259075;Ćoralići;45.00694;15.87194;BA;5223
3262021;Crnići;43.13156;17.86452;BA;5789
3289093;Kačuni;44.06433;17.93894;BA;5042
3301568;Todorovo;45.08833;15.93083;BA;9560
3337476;Konjic;43.65126;17.96082;BA;15950
3344411;Jablanica;43.66028;17.76167;BA;6209
8335444;Mejdan - Obilićevo;44.76324;17.19012;BA;5400
3373430;Welchman Hall;13.18676;-59.57663;BB;0
3373477;Crane;13.10487;-59.44861;BB;935
3373505;Speightstown;13.25072;-59.64396;BB;3634
3373652;Oistins;13.07067;-59.54637;BB;2285
3373790;Holetown;13.18672;-59.63808;BB;1350
3373831;Greenland;13.25808;-59.57763;BB;623
3373877;Four Cross Roads;13.17018;-59.52186;BB;0
3373993;Checker Hall;13.28445;-59.64223;BB;0
3374036;Bridgetown;13.10732;-59.62021;BB;98511
3374083;Bathsheba;13.21133;-59.52596;BB;1765
1185092;Thākurgaon;26.03097;88.46989;BD;71096
1185095;Teknāf;20.85829;92.29773;BD;40557
1185098;Tungi;23.89154;90.40232;BD;337579
1185099;Sylhet;24.89904;91.87198;BD;237000
1185100;Dohār;23.59311;90.14251;BD;45543
1185106;Jamālpur;24.91965;89.94812;BD;167900
1185107;Shibganj;25.00146;89.32266;BD;378701
1185108;Shibganj;24.68501;88.15638;BD;35961
1185111;Sātkhira;22.70817;89.07185;BD;128918
1185115;Sirajganj;24.45771;89.70802;BD;127481
1185116;Netrakona;24.88352;90.72898;BD;79016
1185117;Narsingdi;23.92298;90.71768;BD;281080
1185120;Sandwīp;22.51409;91.45491;BD;52152
1185121;Shāhzādpur;24.17687;89.5988;BD;102420
1185127;Rāmganj;23.1006;90.84989;BD;55241
1185128;Rājshāhi;24.374;88.60114;BD;700133
1185138;Pirojpur;22.57965;89.97521;BD;54418
1185141;Panchagarh;26.33338;88.55777;BD;48531
1185148;Patiya;22.29543;91.979;BD;51360
1185149;Parbatipur;25.66369;88.93093;BD;48020
1185155;Nārāyanganj;23.61352;90.50298;BD;223622
1185156;Nālchiti;22.63696;90.27195;BD;38703
1185159;Nāgarpur;24.05783;89.87696;BD;238422
1185160;Nageswari;25.96817;89.69153;BD;49425
1185162;Mymensingh;24.75636;90.40646;BD;225126
1185164;Muktāgācha;24.76484;90.25698;BD;24684
1185165;Mirzāpur;24.10287;90.09841;BD;41137
1185166;Maulavi Bāzār;24.48888;91.77075;BD;57441
1185167;Morrelgonj;22.45566;89.85584;BD;31647
1185171;Mehendiganj;22.82257;90.52859;BD;39424
1185173;Mathba;22.28616;89.95883;BD;29760
1185181;Lalmonirhat;25.91719;89.44595;BD;65127
1185183;Lākshām;23.24018;91.12143;BD;82290
1185186;Comilla;23.46186;91.18503;BD;389411
1185188;Rangpur;25.74664;89.25166;BD;343122
1185191;Kushtia;23.9028;89.11943;BD;135724
1185199;Kālīganj;23.40964;89.13801;BD;45631
1185204;Jhingergācha;23.11134;89.09061;BD;41957
1185206;Joypur Hāt;25.10147;89.02734;BD;73068
1185207;Ishurdi;24.12858;89.06573;BD;81995
1185209;Habiganj;24.38044;91.41299;BD;88760
1185210;Gaurnadi;22.97372;90.22376;BD;40519
1185218;Gafargaon;24.432;90.5585;BD;34177
1185224;Feni;23.0144;91.3966;BD;84028
1185236;Rāipur;23.0391;90.76808;BD;64652
1185239;Sarankhola;22.31006;89.79113;BD;36470
1185241;Dhaka;23.7104;90.40744;BD;10356500
1185247;Chilmāri;25.55613;89.67097;BD;49736
1185249;Chhāgalnāiya;23.02475;91.51091;BD;39335
1185251;Lālmohan;22.33774;90.73708;BD;42220
1185252;Khagrachhari;23.10787;91.97007;BD;50364
1185254;Chhātak;25.03852;91.66958;BD;39218
1185260;Bhātpāra Abhaynagar;23.01472;89.43936;BD;42653
1185262;Bherāmāra;24.02452;88.99234;BD;38159
1185263;Bhairab Bāzār;24.0524;90.9764;BD;105457
1185270;Bāndarban;22.19534;92.21946;BD;32523
1185272;Kālia;23.043;89.63094;BD;40492
1185274;Baniachang;24.51863;91.35787;BD;37807
1185276;Bājitpur;24.21623;90.95002;BD;34560
1185281;Bagerhat;22.65657;89.79123;BD;266388
1185283;Badarganj;25.67419;89.05377;BD;32600
1185293;Narail;23.15509;89.49515;BD;55112
1185920;Tungipāra;22.89983;89.90326;BD;62210
1187530;Sonārgaon;23.65;90.61667;BD;130000
1188569;Sarishābāri;24.75127;89.83126;BD;81325
1189056;Sakhipur;24.31988;90.16943;BD;40869
1189638;Raojān;22.53511;91.91919;BD;25708
1191139;Phultala;22.71673;89.51194;BD;37985
1191368;Pālang;23.21824;90.35076;BD;67652
1192366;Pār Naogaon;24.80418;88.94875;BD;192464
1193823;Nabīnagar;23.88791;90.96792;BD;31671
1196292;Lakshmīpur;22.9443;90.83005;BD;61703
1197895;Kesabpur;22.90725;89.21954;BD;30926
1201753;Hājīganj;23.25191;90.85508;BD;44343
1203344;Farīdpur;23.60612;89.84064;BD;112187
1203891;Dinājpur;25.62745;88.63779;BD;206234
1205481;Uttar Char Fasson;22.22647;90.71275;BD;48305
1205733;Chittagong;22.3384;91.83168;BD;3920222
1207047;Char Bhadrāsan;23.30916;90.22698;BD;34423
1209562;Bera;24.07821;89.63262;BD;39604
1210565;Burhānuddin;22.49518;90.72391;BD;45670
1336133;Sātkania;22.07639;92.04955;BD;52005
1336134;Cox’s Bāzār;21.43973;92.00955;BD;253788
1336135;Khulna;22.80979;89.56439;BD;1342339
1336136;Bhola;22.68759;90.64403;BD;99079
1336137;Barisāl;22.70497;90.37013;BD;202242
1336140;Jessore;23.16971;89.21371;BD;243987
1336143;Pābna;24.00644;89.2372;BD;186781
1336144;Tāngāil;24.24984;89.91655;BD;180144
1337233;Bogra;24.85098;89.37108;BD;210000
1337239;Pīrgaaj;25.85587;88.35943;BD;34606
1337240;Nawābganj;24.59025;88.27444;BD;142361
1337245;Mādārīpur;23.17097;90.20935;BD;84789
1337248;Sherpur;25.01881;90.01751;BD;107419
1337249;Kishorganj;24.43944;90.78291;BD;90690
1462681;Manikchari;22.83957;91.84128;BD;24813
1477498;Bhāndāria;22.48898;90.06273;BD;30219
6414184;Bibir Hat;22.68347;91.79058;BD;89030
6545349;Saidpur;25.77769;88.89169;BD;199422
7483743;Puthia;24.36537;88.83431;BD;159406
7483813;Natore;24.41112;88.98673;BD;369138
7701354;Azimpur;23.7298;90.3854;BD;96641
9827976;Paltan;23.73625;90.41426;BD;184492
11609643;Parvez Ali Hossain;23.78758;90.16487;BD;6000
11609984;Parvez Ali;23.81741;90.11921;BD;6000
11609988;Joymontop;23.78789;90.16472;BD;56000
2783081;Zwijndrecht;51.21979;4.32664;BE;18249
2783089;Zwevegem;50.81268;3.33848;BE;23358
2783143;Zutendaal;50.93306;5.5753;BE;6962
2783151;Zulte;50.91954;3.44859;BE;14670
2783170;Zoutleeuw;50.83316;5.10376;BE;7897
2783175;Zottegem;50.86955;3.81052;BE;24434
2783184;Zonnebeke;50.8726;2.98725;BE;11581
2783188;Zonhoven;50.99064;5.36819;BE;19922
2783195;Zomergem;51.11994;3.56496;BE;8158
2783204;Zoersel;51.26825;4.71296;BE;20642
2783215;Zingem;50.90409;3.65305;BE;6588
2783274;Zemst;50.98318;4.46079;BE;21096
2783278;Zelzate;51.18963;3.80777;BE;11901
2783293;Zele;51.06566;4.0403;BE;20236
2783308;Zedelgem;51.14236;3.1368;BE;21968
2783310;Zaventem;50.88365;4.47298;BE;28188
2783347;Zandhoven;51.21488;4.66164;BE;12306
2783385;Yvoir;50.3279;4.88059;BE;8169
2783416;Wuustwezel;51.39214;4.59546;BE;18117
2783462;Wommelgem;51.20452;4.5225;BE;11917
2783586;Wingene;51.05782;3.27359;BE;12887
2783632;Willebroek;51.06041;4.36019;BE;22808
2783684;Wijnegem;51.22787;4.51895;BE;8932
2783717;Wielsbeke;50.9;3.36667;BE;8828
2783728;Wichelen;51.00526;3.97683;BE;11014
2783737;Wezembeek-Oppem;50.8395;4.49427;BE;13245
2783759;Wevelgem;50.8;3.16667;BE;30954
2783763;Wetteren;51.00526;3.88341;BE;22930
2783801;Westerlo;51.09049;4.91544;BE;22579
2783820;Wervik;50.78069;3.03854;BE;17340
2783856;Wemmel;50.90812;4.30613;BE;14406
2783864;Wellen;50.84096;5.33867;BE;6804
2783870;Welkenraedt;50.6605;5.97034;BE;9006
2783941;Wavre;50.71717;4.60138;BE;32112
2783985;Waterloo;50.71469;4.3991;BE;29778
2784066;Waremme;50.6976;5.25524;BE;13737
2784068;Waregem;50.88898;3.42756;BE;35896
2784092;Wanze;50.53907;5.20846;BE;12918
2784168;Walhain-Saint-Paul;50.62627;4.69837;BE;5992
2784189;Walcourt;50.25401;4.43796;BE;17501
2784199;Waimes;50.41488;6.11207;BE;6661
2784227;Wachtebeke;51.16852;3.87183;BE;6911
2784231;Waasmunster;51.10572;4.08573;BE;10460
2784237;Waarschoot;51.1525;3.605;BE;7762
2784349;Vosselaar;51.30856;4.8896;BE;10317
2784370;Vorselaar;51.20243;4.77259;BE;7238
2784548;Visé;50.7376;5.69907;BE;17054
2784555;Virton;49.56824;5.53259;BE;11259
2784604;Vilvoorde;50.92814;4.42938;BE;36955
2784639;Villers-le-Bouillet;50.57708;5.25945;BE;6059
2784641;Villers-la-Ville;50.56667;4.51667;BE;9592
2784775;Vielsalm;50.28407;5.91502;BE;7291
2784804;Veurne;51.07316;2.66803;BE;11983
2784821;Verviers;50.58907;5.86241;BE;52824
2785141;Turnhout;51.32254;4.94471;BE;39654
2785169;Tubize;50.69059;4.2009;BE;21859
2785208;Trooz;50.57026;5.69521;BE;7559
2785293;Tremelo;50.99231;4.70807;BE;13721
2785341;Tournai;50.60715;3.38932;BE;67721
2785364;Torhout;51.0656;3.10085;BE;18933
2785389;Tongeren;50.78054;5.46484;BE;29816
2785470;Tienen;50.80745;4.9378;BE;31743
2785476;Tielt;50.99931;3.32707;BE;19299
2785517;Thuin;50.33933;4.28604;BE;14682
2785593;Theux;50.53323;5.81245;BE;11587
2785612;Tessenderlo;51.06513;5.08856;BE;16574
2785622;Tervuren;50.82372;4.51418;BE;20623
2785654;Ternat;50.86654;4.16682;BE;14569
2785778;Temse;51.12794;4.21372;BE;26054
2786087;Stekene;51.2099;4.03651;BE;16989
2786124;Steenokkerzeel;50.91851;4.50989;BE;10566
2786185;Stavelot;50.395;5.93124;BE;6646
2786226;Staden;50.97456;3.01469;BE;10786
2786229;Stabroek;51.33189;4.37127;BE;17294
2786242;Sprimont;50.50922;5.6595;BE;12945
2786318;Spa;50.48375;5.86674;BE;10756
2786344;Soumagne;50.61385;5.74679;BE;15237
2786390;Sombreffe;50.52865;4.60087;BE;7452
2786420;Soignies;50.57904;4.07129;BE;24869
2786545;Sint-Truiden;50.81679;5.18647;BE;37859
2786559;Sint-Pieters-Leeuw;50.77926;4.24355;BE;30446
2786578;Sint-Niklaas;51.16509;4.1437;BE;69010
2786587;Sint-Martens-Lennik;50.81158;4.16965;BE;8818
2786591;Sint-Martens-Latem;51.01459;3.63779;BE;8303
2786603;Sint-Maria-Lierde;50.81867;3.84436;BE;6449
2786616;Sint-Lievens-Houtem;50.9197;3.86225;BE;9146
2786626;Sint-Laureins;51.24202;3.52441;BE;6657
2786634;Sint-Kruis;51.21399;3.24949;BE;16000
2786641;Sint-Katelijne-Waver;51.06691;4.53469;BE;19487
2786694;Sint-Gillis-Waas;51.21914;4.12374;BE;17658
2786700;Sint-Genesius-Rode;50.74645;4.35754;BE;17990
2786746;Sint-Amands;51.05645;4.20957;BE;7653
2786769;Silly;50.64877;3.92363;BE;7887
2786824;Seraing;50.58362;5.50115;BE;60737
2786852;Seneffe;50.53135;4.26301;BE;11025
2786963;Schoten;51.25251;4.50268;BE;33622
2787048;Schilde;51.24107;4.58336;BE;20373
2787080;Schelle;51.12615;4.34114;BE;7675
2787315;Saint-Vith;50.28146;6.12724;BE;9135
2787356;Saint-Nicolas;50.62837;5.53243;BE;22586
2787407;Saint-Hubert;50.02668;5.37401;BE;5538
2787416;Saint-Ghislain;50.44816;3.81886;BE;22500
2787521;Rumst;51.08153;4.42217;BE;14521
2787547;Ruiselede;51.04039;3.39416;BE;5129
2787662;Rotselaar;50.95302;4.71665;BE;15007
2787769;Ronse;50.74574;3.6005;BE;24204
2787878;Roeulx;50.50365;4.11163;BE;7968
2787889;Roeselare;50.94653;3.12269;BE;56016
2787948;Rochefort;50.1631;5.2216;BE;11978
2787989;Rixensart;50.71229;4.52529;BE;21616
2788051;Rijkevorsel;51.34795;4.76053;BE;10606
2788088;Riemst;50.80995;5.60131;BE;15809
2788138;Retie;51.26652;5.08242;BE;10069
2788211;Remicourt;50.68069;5.32785;BE;5050
2788299;Rebecq-Rognon;50.65147;4.10683;BE;10049
2788312;Ravels;51.37274;4.9921;BE;13560
2788348;Ranst;51.18983;4.56533;BE;17405
2788381;Ramillies;50.63395;4.90119;BE;5749
2788410;Raeren;50.6672;6.11535;BE;9925
2788444;Quiévrain;50.40737;3.68351;BE;6560
2788446;Quévy-le-Petit;50.36879;3.93602;BE;7689
2788499;Quaregnon;50.44067;3.8653;BE;18491
2788506;Puurs;51.07409;4.28844;BE;15944
2788521;Putte;51.05337;4.63263;BE;15276
2788577;Profondeville;50.37581;4.86506;BE;11401
2788726;Poperinge;50.85386;2.72659;BE;19537
2788765;Pont-à-Celles;50.50518;4.36887;BE;15909
2788849;Plombières;50.73656;5.95922;BE;9596
2788925;Pittem;50.99279;3.26317;BE;6589
