Flying N Ranch Airport;38.54059982299805;-97.00330352783203;1485;US
Lourdes Hospital Heliport;37.051700592041016;-88.64689636230469;419;US
Barham Airport;32.638999938964844;-91.77369689941406;90;US
Schumaier Restricted Landing Area;38.12580108642578;-89.46389770507812;555;US
Country Breeze Airport;30.70599937438965;-91.07740020751953;125;US
Compaq Andover Heliport;42.625099182128906;-71.18009948730469;140;US
Annapolis Seaplane Base;38.999199;-76.456001;;US
Saint Peter's Seaplane Base;46.778900146484375;-68.50029754638672;608;US
Flow Through Terminal Heliport;43.04949951171875;-83.67970275878906;736;US
Barnes Seaplane Base;47.899600982666016;-92.55740356445312;1358;US
Highway Patrol Troop C Headquarters Heliport;38.641700744628906;-90.48429870605469;615;US
Crystal Lakes Resort Airport;48.789100646972656;-114.87999725341797;3141;US
Topsail Airpark;34.47529983520508;-77.5813980102539;65;US
Detour Airport;40.84360122680664;-100.65299987792969;3000;US
Moore Airfield;43.6445;-72.086998;835;US
Albert Guido Memorial Heliport;40.741798400878906;-74.13710021972656;10;US
Champion Ranch Airport;33.008611;-104.540278;3630;US
Lantana Ranch Airport;38.76390075683594;-119.0270004272461;4600;US
Vassar Hospital Heliport;41.694187;-73.935582;100;US
Galion Community Hospital Heliport;40.73059844970703;-82.80159759521484;1140;US
Lawrence Airport;35.294498;-98.636496;1525;US
Red & White Flying Service Airport;43.119301;-121.044997;4346;US
Pine Heliport;40.655602;-80.050903;1215;US
Bierly(Personal Use) Airport;40.930599212646484;-77.73889923095703;960;US
Nort's Resort Airport;41.59590148925781;-76.02960205078125;1040;US
York Airport;35.032100677490234;-81.25279998779297;779;US
Thirty Thirty Matlock Office Center Heliport;32.69419860839844;-97.11579895019531;630;US
Smith Field;32.73759841918945;-96.4280014038086;505;US
Colonial Air Park;34.99589920043945;-89.73059844970703;370;US
St Joseph Hospital Heliport;32.7285;-97.324501;675;US
Mims Farm Ultralightport;32.38759994506836;-96.87750244140625;610;US
Duckwater Airport;38.851600646972656;-115.63400268554688;5124;US
La Sal Junction Airport;38.30830001831055;-109.39600372314453;6000;US
Pickles Airport;39.125;-77.9250030518;500;US
Willapa Harbor Heliport;46.66320037841797;-123.81199645996094;154;US
Prehn Cranberry Company Airport;44.0099983215332;-90.38919830322266;930;US
Whidbey General Hospital Heliport;48.213401794433594;-122.68499755859375;103;US
Odyssey Heliport;47.518178;-122.210908;20;US
Keyhole Airport;44.347198486328125;-104.81099700927734;4250;US
Seton Medical Center Hays Heliport;30.007222;-97.853333;715;US
Meadowood Ranch Heliport;32.020198822021484;-95.74549865722656;500;US
Rustic Wilderness Airport;61.87689971923828;-150.09800720214844;190;US
Bass Field;30.37150001525879;-87.76439666748047;61;US
Three Rivers Airport;34.822445;-92.44442;264;US
Winchester Farm Airstrip;32.376401;-109.936996;4200;US
Swepi Beta Platform Ellen Heliport;33.58250045776367;-118.12899780273438;122;US
Shannon Field;34.129600524902344;-90.52400207519531;165;US
Conover Air Lodge Airport;34.761101;-119.058998;5160;US
Mc Cullough Airport;37.64329910279999;-106.04699707;7615;US
Strangers Point Heliport;41.91960144042969;-72.44450378417969;540;US
Osborn Airfield;28.52669906616211;-81.87480163574219;121;US
Cuchens Airport;30.642527;-86.118779;215;US
Doug Bolton Field;34.202598571777344;-83.42900085449219;884;US
Etowah Fields Airport;34.17530059814453;-84.92440032958984;710;US
K3 Helipad Heliport;21.36199951171875;-157.9510040283203;9;US
Boone County Hospital Heliport;42.05609893798828;-93.87799835205078;1160;US
Morgan Ranch Airport;44.55550003051758;-115.30500030517578;5634;US
King Ultralightport;40.06230163574219;-86.21050262451172;925;US
Diamond P. Field;40.208900451660156;-85.54080200195312;904;US
Condell Medical Center Heliport;42.274600982666016;-87.9572982788086;762;US
Jmj Landing Airport;39.222198486328125;-96.0552978515625;1170;US
St Claire Healthcare Heliport;38.181441;-83.443319;781;US
Boone National Guard Heliport;38.18339920043945;-84.89990234375;760;US
La State Police Troop G Heliport;32.53129959106445;-93.66020202636719;168;US
Windy Hill Heliport;30.148300170898438;-91.91899871826172;25;US
Cuttyhunk Heliport;41.41960144042969;-70.927001953125;9;US
Garner Field;38.672544;-76.709739;141;US
Nadeau's Airfield;43.5373;-70.929397;700;US
Fairplains Airpark;43.157100677490234;-85.14849853515625;850;US
Greenbush Municipal Airport;48.68330001831055;-96.19200134277344;1070;US
Troy Airpark;39.04999923706055;-91.03350067138672;650;US
Watts Field;34.100101470947266;-90.8468017578125;153;US
Barrett Field;47.2374;-111.74304;3350;US
Timber Line Airpark;36.654233;-93.797418;1550;US
Race City Heliport;35.541111;-80.597778;809;US
Benes Service Airport;41.074501037597656;-96.90450286865234;1550;US
Iroquois Landing Seaplane Base;44.657100677490234;-71.21910095214844;1180;US
Penske Heliport;40.55730056762695;-74.46710205078125;78;US
Paiute Meadows Airport;41.30329895019531;-118.5979995727539;4443;US
Hansen Heliport;43.132598876953125;-75.65550231933594;435;US
Zimmerman Airport;41.376399993896484;-83.08329772949219;614;US
Murtha Airport;41.801998138427734;-80.56539916992188;950;US
Canon Heliport;35.458401;-97.525297;1191;US
Rowena Dell Airport;45.68149948120117;-121.31600189208984;705;US
Stottle Memorial Heliport;40.403596;-77.556602;591;US
Lag Iii Heliport;40.43830108642578;-79.7699966430664;1070;US
Peco Berwyn Heliport;40.06959915161133;-75.4552001953125;390;US
Cuylers Airport;18.45330047607422;-66.36689758300781;15;PR
Hughes Ultralightport;41.90060043334961;-77.23030090332031;1700;US
Harpers Airport;32.75849914550781;-81.22480010986328;111;US
Wise River Airport;45.769100189208984;-112.98200225830078;5830;US
Matagorda Shore Facility Heliport;28.721399307250977;-95.8738021850586;5;US
Baylor Medical Center Heliport;32.39540100097656;-96.86419677734375;560;US
Ellis Field;35.780601501464844;-86.58419799804688;840;US
FWOMC Heliport;32.747601;-97.370003;684;US
The Palms At Kitty Hawk Airport;33.3704032898;-101.92288208;3235;US
Lucin Airport;41.36629867553711;-113.84300231933594;4412;US
The Greenhouse Airport;38.435699462890625;-77.8572006225586;320;US
Northstar Aviation Heliport;36.63880157470703;-82.11669921875;1850;US
Cawleys South Prairie Airport;47.15230178833008;-122.09400177001953;690;US
Beer Airport;45.031898498535156;-92.65579986572266;920;US
Fowler Field;48.74580001831055;-119.31900024414062;2150;US
JLS Farms Airport;33.591319;-95.882864;675;US
Seidel Ranch Airport;30.147699;-97.662804;510;US
Trapper T Heliport;61.556055;-149.284527;159;US
Joe Clouds Seaplane Base;60.72722244262695;-151.13278198242188;150;US
Highland Medical Center Heliport;34.662604;-86.046774;628;US
Hscmh Heliport;34.357601165771484;-92.78849792480469;350;US
Thompson International Aviation Airport;31.433399200439453;-110.08399963378906;4275;US
Grossmont Hospital Heliport;32.779484;-117.006952;634;US
Kugel-Strong Airport;40.2125015259;-104.744003296;4950;US
Lake Persimmon Airstrip;27.353099822998047;-81.40809631347656;70;US
Tharpe Airport;30.8288;-85.731003;115;US
Ranger Heliport;26.683700561523438;-80.18730163574219;20;US
HIA Airport;32.5623056;-81.8576944;238;US
Clarks Dream Strip;39.644199;-83.018204;680;US
East Field;41.58190155029297;-92.4613037109375;954;US
Flying Y Ranch Airport;44.7943000793457;-116.53299713134766;3180;US
Davis Field Ultralightport;37.9620018005;-87.7789001465;465;US
Wix Airport;41.40230178833008;-87.81670379638672;750;US
Heinzman Airport;40.18000030517578;-86.01249694824219;850;US
OSF St Anthony's Health Center Heliport;38.904999;-90.173401;580;US
Valley Grain Heliport;39.86470031738281;-95.26409912109375;1160;US
Flying H Farms Airport;37.79169845581055;-87.54139709472656;385;US
Damien Heliport;30.199600219726562;-91.12789916992188;25;US
Fmc Nr 1 Heliport;32.159000396728516;-91.70800018310547;79;US
Lakeside Marina Seaplane Base;44.320899963378906;-69.8895034790039;165;US
Hadley Airport;42.39310073852539;-72.552001953125;150;US
Upper Chesapeake Medical Center Heliport;39.522499084472656;-76.32669830322266;302;US
Maple Ridge Airport;44.08420181274414;-70.6272964477539;556;US
Harold Miller Heliport;43.550899505615234;-83.86219787597656;585;US
Nauerth Land Ranch Airport;43.62519836425781;-95.22470092773438;1435;US
Cahoochie Airport;37.884499;-93.131599;1010;US
Vicksburg Medical Center Heliport;32.31880187988281;-90.8832015991211;110;US
Cascade Field;47.267327;-111.71748;3580;US
Mc Donnell Airport;38.4925003052;-94.41249847410002;874;US
Utirik Airport;11.222;169.852005;4;MH
Pilots Ridge Airport;34.10430145263672;-77.9041976928711;35;US
Olafson Brothers Airport;48.626399993896484;-97.8290023803711;1045;US
Hyde Ranch Airport;41.5463981628418;-99.3311996459961;2430;US
Lorden Heliport;42.815399169921875;-71.12439727783203;400;US
At&T Heliport;40.668713;-74.410152;360;US
Llama Ranch Airport;40.58440017700195;-115.2979965209961;6120;US
Talmage Field;40.95840072631836;-72.716796875;95;US
Gibbs Field;41.418399810791016;-83.01740264892578;580;US
Cleveland Clinic, Marymount Hospital Heliport;41.420312;-81.599552;890;US
Sahoma Lake Airport;36.04119873046875;-96.1613998413086;890;US
Powwatka Ridge Airport;45.85540008544922;-117.48400115966797;3340;US
Collegeville Heliport;40.162899017333984;-75.4656982421875;197;US
M.P. Metals Heliport;41.066861;-76.180806;479;US
Sun View Field Airport;39.065947;-94.921703;980;US
Ziggy's Field;40.849998;-77.905602;1050;US
Sandy River Airport;45.401798248291016;-122.22899627685547;704;US
Seacoast Medical Center Heliport;33.8650016784668;-78.66190338134766;73;US
Gay Hill Farm Airport;30.262699;-96.500198;505;US
Barronena Ranch Airport;27.491100311279297;-98.66950225830078;600;US
Eagles Landing Heliport;35.92250061035156;-83.57939910888672;1000;US
Shannon Medical Center Heliport;31.45989990234375;-100.43800354003906;1825;US
M D K Field;29.581600189208984;-95.30719757080078;50;US
A Z Minerals Corporation Airport;37.12080001831055;-109.98600006103516;5315;US
Whipoorwill Springs Airport;38.66460037231445;-77.57969665527344;250;US
Spangle Field;47.408199310302734;-117.37200164794922;2440;US
Zink Airport;44.028873;-88.883945;880;US
Aerostone Ranch Airport;45.875;-120.66999816894531;2320;US
Creekside Airport;31.318099975585938;-100.75399780273438;2100;US
Flying W Ranch Airport;60.535833;-150.811387;250;US
Anniston AHP (Anniston Army Depot);33.62639999;-85.96720123;686;US
Saline Memorial Hospital Heliport;34.574319;-92.586047;430;US
(Old) Chinle Airport;36.147197;-109.560771;5515;US
Gray Butte Field;34.5639;-117.675003;3020;US
Hunt's Sky Ranch Airport;33.08169937133789;-116.44100189208984;2310;US
Shingle Mill Heliport;41.75510025024414;-73.05239868164062;880;US
De Leon Municipal Airport;32.098801;-98.525325;1293;US
Richards Field;25.558700561523438;-80.51509857177734;9;US
Tampa General Hospital Brandon Healthplex Heliport;27.929372;-82.336981;37;US
Cross Creek Farms Airport;29.23940086364746;-81.22200012207031;30;US
Columbus Southwest Airport;39.91120147705078;-83.18879699707031;920;US
Middlekoop Airport;41.08829879760742;-92.05460357666016;801;US
Lanham Field;43.87770080566406;-116.53700256347656;2343;US
Turkey Run Airport;41.13059997558594;-84.99410247802734;765;US
Schertz Aerial Service - Hudson Airport;40.6375007629;-89.0070037842;755;US
Lake Gage Seaplane Base;41.701389;-85.113056;954;US
Van Gorder Airport;40.1786003112793;-88.56900024414062;728;US
Robinson Industries Heliport;38.97890090942383;-95.2197036743164;835;US
Natchez Trace Farm Airport;37.135101318359375;-85.78939819335938;710;US
St James Heliport;30.051111;-90.702222;10;US
Brunner Airport;42.13610076904297;-88.28759765625;750;US
La National Guard Heliport;30.44610023498535;-91.10530090332031;52;US
Goddard Field (Airport);42.8097991943;-71.1391983032;200;US
Chesapeake City Heliport;39.51810073852539;-75.82140350341797;40;US
Beech Hill Airport;44.66669845581055;-69.8938980102539;625;US
Rapids Airway Airport;42.53450012207031;-84.62830352783203;880;US
Helblad Airport;47.985801696777344;-94.68689727783203;1195;US
Airpark Private Airport;39.30120086669922;-91.45149993896484;767;US
Nick's Flying Service Inc Airport;32.939601898199996;-90.8373031616;100;US
Pluhar Airport;47.13749777779999;-106.488095;2715;US
Western Wake Medical Center Heliport;35.739200592;-78.7822036743;445;US
Mc Connell Field Airport;41.159999847399995;-101.299003601;3035;US
Emmanuel Airport;39.596801757799994;-75.2334976196;155;US
Kingston Ranch Airport;35.7555007935;-115.665000916;2620;US
Klaverack Airport;42.262298584;-73.6961975098;250;US
Teufel Heliport;45.530833;-123.085556;185;US
Bossow Airport;41.2477;-81.100701;1080;US
Stillwater Medical Center Heliport;36.1152992249;-97.079498291;984;US
Collins Landing Strip;44.7499008179;-120.200996399;1500;US
S & C Distribution Center Heliport;39.87929916379999;-75.2287979126;50;US
Strawbridge & Clothier Exton Heliport;40.0306619;-75.63021;320;US
Emergency Helipad;34.8405990601;-82.60690307620001;994;US
Cheyenne River Health Center Heliport;44.993124;-101.243011;2437;US
Capitol National Bank Building Heliport;30.270262;-97.745275;540;US
Veterans Affairs Medical Center Heliport;29.700199127199998;-95.38739776610001;49;US
Hensley Airpark;36.183300018299995;-82.67890167239999;1430;US
Hummingbird Heliport;30.553499221800003;-97.60610198970001;690;US
Pocock Airport;31.7322006226;-97.36889648440001;565;US
Navajo Mountain Airport;37.0083007812;-110.794998169;6160;US
Saguache Municipal Airport;38.0990833;-106.1743889;7826;US
Russell County Medical Center Heliport;36.898;-82.078;2004;US
Manquin Flight Park Ultralightport;37.7144012451;-77.21179962160001;50;US
Lightning Bolt Field Airport;44.4011001587;-72.26360321039999;2156;US
Field of Dreams Airport;46.0228004456;-92.895401001;1021;US
Ox Meadows Airport;47.5817985535;-117.43699646;2345;US
Dutch Gap Airstrip;42.523399353;-88.0167007446;760;US
Stillwater Creek Airport;46.963889;-119.641667;1510;US
West Virginia Univ. Hosp. Inc. Gnd. Pad #2 Heliport;39.6536111111;-79.9561111111;1137;US
Pecan Field;33.283933;-98.402861;1130;US
Schmidts Heliport;32.5821;-97.142502;625;US
Wasilla Creek Airpark;61.66830063;-149.1880035;620;US
Allen Stagefield Army Heliport;31.2311992645;-85.64969635010002;365;US
Ozark Skies Airpark;36.000633;-93.57025;1900;US
Yuma Regional Medical Center Heliport;32.683452;-114.634346;200;US
Van Buren Seaplane Base;47.158901;-67.931999;440;US
Lost Hills Sheriff's Station Heliport;34.137798309299995;-118.713996887;888;US
Pope Valley Airport;38.6106987;-122.39099884;618;US
Rancho De Aereo Airport;40.2149839;-104.9844228;4978;US
O And G Heliport;41.7737007141;-73.1162033081;600;US
Melanie's Airport;30.918899536132812;-86.21829986572266;295;US
Aventura Heliport;25.960899353027344;-80.13919830322266;6;US
Charlton Strip;26.523099899291992;-81.4083023071289;36;US
Raju Airport;32.0713996887207;-84.71440124511719;625;US
Spotts Field;43.13750076293945;-93.06829833984375;1155;US
Running Creek Ranch Airport;45.914101;-114.835999;2969;US
Reichhart Airport;41.02870178222656;-84.99720001220703;795;US
Classic Landings Airport;41.156700134277344;-88.0167007446289;635;US
Cooper Airport;39.641998291015625;-86.50420379638672;860;US
Hardy Airport;39.72589874267578;-89.26399993896484;605;US
Darbro Field;37.26620101928711;-95.95919799804688;945;US
Cartersville Airport;37.53689957;-84.40720367;1070;US
Greg's Flying Service Airport;32.26530075073242;-91.69779968261719;76;US
Midwest Heliport;41.7489013671875;-87.93509674072266;710;US
Grass Roots Airport;31.252199172973633;-92.47579956054688;83;US
Pauls Valley General Hospital Heliport;34.71979;-97.214237;911;US
Bentley Heliport;42.691200256347656;-70.91230010986328;80;US
Breezecroft Airport;39.250099182128906;-76.2052001953125;20;US
Drisko Airport;44.65700149536133;-67.55919647216797;70;US
Northern Pines Medical Center Heliport;47.5175001;-92.2302778;1446;US
Portageville Community Heliport;36.4297981262207;-89.68009948730469;272;US
Va Medical Center Jackson Heliport;32.31890106201172;-90.16809844970703;359;US
Jones Landing;45.815368;-111.152163;4364;US
Brunswick Community Hospital Heliport;34.008099;-78.2911;63;US
Mc Kay Airport;41.7221984863;-98.3089981079;2010;US
Stumpfield Heliport;42.92390060424805;-70.95140075683594;200;US
Paulus Hook Pier Heliport;40.7140007019043;-74.03150177001953;7;US
Baker Ranches Airport;39.0311;-114.088219;5180;US
Oswego County At Pulaski Heliport;43.551998138427734;-76.09020233154297;445;US
Dorlon Airpark;41.28839874267578;-81.96260070800781;830;US
Hawk Haven Airport;35.8534;-97.567497;1075;US
Peacock Ranch Airport;45.44150161743164;-117.35099792480469;3500;US
PECO Mob. Heliport;39.9548;-75.178201;110;US
State Police Area Iii Heliport;40.30009841918945;-76.85800170898438;485;US
Mills Brothers Airport;40.142799377441406;-77.86190032958984;1210;US
Vernonia Airfield;45.85150146484375;-123.24199676513672;647;US
Brandes Air Field;29.809099197387695;-96.26509857177734;276;US
Hilde-Griff Field;30.72209930419922;-97.79139709472656;950;US
Thurmond Glenn Field;35.556998;-89.552903;285;US
Dew Drop Airport;33.12929916381836;-97.35859680175781;750;US
Circle 'A' Ranch Airport;32.12919998168945;-97.4041976928711;608;US
Oljato Airport;37.03329849243164;-110.31700134277344;4838;US
Blanca Airport;37.41109848022461;-105.552001953125;7720;US
Providence Airport;37.22420120239258;-78.4186019897461;445;US
Port of Highgate Springs Heliport;45.013301849365234;-73.08670043945312;68;US
Sacred Heart Medical Center Helistop;47.64820098876953;-117.41400146484375;2220;US
Ames Private Airport;42.651100158691406;-88.74590301513672;958;US
Flat Creek Field;48.702222;-118.0475;1570;US
Johnson Memorial Airport;33.07929992675781;-91.54319763183594;105;US
Henning Municipal Airport;46.30379867553711;-95.43949890136719;1455;US
June Lake Airpark;61.627619;-149.575331;425;US
Brown Stagefield Army Heliport;31.388399124145508;-85.97239685058594;415;US
Bondair Airport;35.544498443603516;-92.18489837646484;499;US
Mercy Gilbert Medical Center Heliport;33.287759;-111.751454;1280;US
Lucky Landing Marina and Seaplane Base;44.907001495399996;-68.8050003052;115;US
Sce Solar I Heliport;34.87080001831055;-116.83399963378906;1942;US
Abc7-Tv Heliport;35.15719985961914;-118.28900146484375;520;US
Jecan Airport;37.38750076293945;-103.69100189208984;5100;US
William P Gwinn Airport;26.90839958190918;-80.32890319824219;28;US
Grass Roots Airpark;28.641700744628906;-81.88500213623047;105;US
Morton Plant Hospital Heliport;27.953399658203125;-82.8042984008789;3;US
Smith Heliport;33.75339889526367;-84.16210174560547;1065;US
Patoka Reservoir Landing Area Seaplane Base;38.43339920043945;-86.69110107421875;536;US
Rich Field;41.841400146484375;-91.83429718017578;880;US
Larkin Airport;43.46269989013672;-116.35900115966797;2750;US
Humm Airport;41.5994987487793;-88.86990356445312;708;US
Ellis Fly-In Airport;39.282799;-87.303596;575;US
Sinele Strip;40.5463981628418;-91.27429962158203;695;US
Riverside Hospital Airlift Heliport;37.69580078125;-97.37249755859375;1332;US
Falcon Heliport;37.525902;-83.344901;751;US
Panther Helicopters Inc Heliport;29.84600067138672;-90.02780151367188;;US
Hammersmith Heliport;41.8736;-88.496901;812;US
Tembec Heliport;30.70789909362793;-91.32019805908203;85;US
The Barn Heliport;42.69060134887695;-71.60900115966797;210;US
Bayview Heliport;39.29140090942383;-76.54630279541016;132;US
Barker Heliport;44.415247;-70.844275;649;US
W A Foote Memorial Hospital Heliport;42.2510986328125;-84.39140319824219;978;US
Pike Field Airport;47.6519012451;-92.41670227050001;1463;US
Noahs Ark Airport;39.23059844970703;-94.80439758300781;755;US
Torgerson Airport;48.55830001831055;-112.10900115966797;3541;US
Randall Airport;41.43199920654297;-74.3916015625;523;US
Tailwinds Airport;34.82749938964844;-78.9302978515625;163;US
Fitterer's Strip;46.7489013671875;-101.66899871826172;2180;US
St Marys Hospital Heliport;40.68000030517578;-95.86170196533203;1015;US
Cole Farm Airport;42.92839813232422;-70.97309875488281;160;US
Chemical Bank - New Jersey Na Heliport;39.950102;-74.999603;25;US
Silver Creek Airport;39.098333;-114.150277;5556;US
Murphy Field;42.84280014038086;-76.44529724121094;1100;US
Saint Elizabeth Medical Center Heliport;41.11479949951172;-80.65699768066406;1020;US
Hal Joy Airfield;41.50979995727539;-80.59120178222656;1160;US
Green Acres Airport;39.734798431396484;-84.3822021484375;915;US
Albert Lodge Heliport;36.54169845581055;-94.83360290527344;900;US
Hayden Mountain Airport;45.4650993347168;-123.08000183105469;850;US
Freefall Oz Airport;41.995792;-78.288152;1440;US
Schiavoni Heliport;40.382733;-76.772533;727;US
Cherokee Island Castle Heliport;40.40230178833008;-79.92130279541016;760;US
Grawunder Field;29.9419002532959;-96.24610137939453;289;US
Beyer Farm Airport;37.583900451660156;-97.25309753417969;1340;US
Glaser Field;30.90850067138672;-97.11689758300781;480;US
Ainsworth Airport;30.312700271606445;-95.02690124511719;129;US
Hunter STOLport;35.69729995727539;-86.95690155029297;640;US
Roscoe Mc Connico Airport;32.120701;-96.179101;350;US
Diamond N Ranch Airport;30.057600021362305;-95.81289672851562;215;US
Mount Horeb Field;38.249000549316406;-78.85530090332031;1160;US
N A Degerstrom Yard Heliport;47.68629837036133;-117.197998046875;2013;US
Young Private Airport;45.66270065307617;-92.45020294189453;1075;US
Western Airpark;46.92499923706055;-122.5530014038086;394;US
Campbell Field;33.32469940185547;-97.04419708251953;546;US
Herman Municipal Airport;45.83000183105469;-96.16059875488281;1068;US
Pan Lake Strip Airport;61.6959639;-149.9549028;357;US
Tac X Stagefield Army Heliport;31.125200271606445;-85.9791030883789;132;US
Morrilton Airport;35.19449996948242;-92.80020141601562;300;US
John C Lincoln Hospital Heliport;33.56669998168945;-112.06900024414062;1255;US
Blue Hill Airport;44.448001861572266;-68.5697021484375;360;US
West Side Hospital Heliport;35.13890075683594;-119.45099639892578;850;US
Richvale Airport;39.49769973754883;-121.77100372314453;100;US
Comanche Creek Airport;39.26359939575195;-104.427001953125;6620;US
TNT Heliport;41.4529;-72.249603;430;US
Tackaberry Airport;43.06449890136719;-82.72380065917969;764;US
Ocean Reef Club Airport;25.325399398804;-80.274803161621;8;US
Flying G Ranch STOLport;30.417999;-83.283796;90;US
Southwest Florida Regional Medical Center Heliport;26.60540008544922;-81.8594970703125;18;US
Alcovy Airport;33.67499923706055;-83.76309967041016;750;US
Lake Monroe Seaplane Base;39.05870056152344;-86.44609832763672;538;US
Interstate Airport;42.2781982421875;-113.30500030517578;4580;US
St Vincent Jennings Hospital Heliport;39.01060104370117;-85.64080047607422;740;US
Gray Airport;39.573699951171875;-85.91390228271484;750;US
Central City Municipal - Larry Reineke Field;41.1125984192;-98.0516967773;1717;US
